Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - DRAŽEN KELEMINEC - A - HSP - Dražen Keleminec;DRAŽEN KELEMINEC;MATE DILBER;VANJA STERMOLE;TOMA ŠTEDUL;HEIDI MILÈIÆ;VID ROŠÈAK;JASMINKA MAJIÆ;ÐURO MARKUŠ;NENAD CEPAK;MARIJAN GOLUBIÆ;GORAN KUMPARE;JASENKA STIPETIÆ FERENÈABA;ZDENKA RADIÈIÆ;ZVONKO MAJIÆ;FOKUS, REPUBLIKA;IVAN JANKOVIÆ;GORAN BUKOVAC;HRVOJE JURKOVIÆ;KREŠIMIR KUTEROVAC;VIKTORIJA ROGIÆ;SABRINA PEJIÆ;MAJA LINIÆ;ARIJANA MRZLJAK;DAVORKA ŠUŠNJIÆ;ZVONIMIR CRNOGORAC;GRETA BURŠIÆ;MARKO LESKOVAR;IRENA PEJAKOVIÆ;DANIJEL TUŠAK;ODLUÈNOST I PRAVEDNOST - OIP;ROBERT KRPES;ANA KRIVAK;ZVONKO TOMLJENOVIÆ;DANIJEL OPRAUŠ;TOMISLAV BOŽIÈEVIÆ;IVAN JAKUBEK;KRISTIJAN ŠANDOR;VEDRAN ÈANIÆ;DALIBOR DOKMANIÆ;IVAN MATAK;MARIO MARINCEL;JOSO PERKOVIÆ;BORIS MORO;IVANA FRANUL;STRANKA IVANA PERNARA;GORDAN ŠEBALJ;FRANJO MIROSLAV PERKOVIÆ;JOSIP ŽUÈKO;NATAŠA POGAÈIÆ;MIHAIL MARŠON;TIHANA SVIBEN;IVANA PERIÆ;ANDREJ SAJKO;SONJA PERKOVIÆ;TOMISLAV MILINOVIÆ;VIŠNJA ŠIMIÆ;DALIBOR MEDVEDOVIÆ;ZORAN RADMAN;ANÐELA MARUSZKY;AKCIJA ZA PROMJENE, AGRARNA STRANKA - POKRET ZA HRVATSKU POLJOPRIVREDU;NEBOJŠA ANDRIÆ;DAVOR SMUÐ;DANIJEL JURKAŠ;ANDREA CULI;GORDANA LIPŠINIÆ;ŽELJKA VULETIÆ;DAMIR RADINOVIÆ;ZLATKO MIHALJEVIÆ;LAHORKA BOBETKO;GORDANA STJEPANOVIÆ;DAVID ANÈIÆ;IVANKA TURKALJ;JOSIP TUMPAK;GORAN ÐEKIÆ;DOMOVINSKI POKRET - DP, PRAVO I PRAVDA, DEMOKRATSKI HSS - DHSS, ZELENA LISTA;JOSIP JURÈEVIÆ;DAMIR MARKUŠ;ŽELJKO LENART;ALENKO RIBIÆ;VLATKO IVKA;VIKTORIJA KALEB;ROMANA MILAJÈIÆ;ZVONIMIR MRGAN;SONJA BABIÆ;ŠIME BUŠKULIÆ;IVA KUÈINIÆ RADOŠEVIÆ;ANKICA ROSANDIÆ;DUBRAVKA BIJELIÆ;FILIP JARNEVIÆ;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;TOMO MEDVED;IVAN CELJAK;MARTINA FURDEK-HAJDIN;MARIJANA PETIR;ERNEST PETRY;VESELKO GABRIÈEVIÆ;NIKOLINA BRNJAC;MAJDA BURIÆ;RADE ŠIMIÈEVIÆ;MAGDALENA KOMES;DAMIR MANDIÆ;ANÐELKA SALOPEK;SANJA MIOKOVIÆ;IVAN DABO;HRVATSKA STRANKA GRAÐANSKOG OTPORA - HSGO;DRAŽEN KATIÆ;DEJAN VINÈIÆ;MARIETTE DAMJANOVIÆ;ANEL DŽAFEROVIÆ;JADRANKO PODVRŠAN;VERA POGELŠEK;VALENTINA CVITKOVIÆ;TOMISLAV VRBANIÆ;ANITA KLADNIK;KATARINA BEŠIÆ;MARINA ŽLIÈAR;BISERKA HAAG;MARIJAN URH;SLAVKO MACENIÆ;HRVATSKA STRANKA PRAVA - HSP, HRVATSKO BILO, HRVATSKA DEMOKRATSKA SELJAÈKA STRANKA - HDSS;ANTE PRKAÈIN;NIKICA AUGUSTINOVIÆ;ŽELJKO BELANEK;MARIA ÆAÆIÆ;GORAN MARKOVAC;MARIO VRSELJA;DAMIR PUÈAK;RENATA ÈAÈIÆ;ANTONIA LOVREKOVIÆ;ÐURÐICA JURIÆ;LEONI GLAD;JOSIP ŽARAK;DIJANA LIPOVAC;IVAN PIŠKOR;MOST, HRVATSKI SUVERENISTI, HRVATSKA KONZERVATIVNA STRANKA - HKS, NEZAVISNA LISTA MLADIH - NLM;ZVONIMIR TROSKOT;LUCA GAŠPAR ŠAKO;ŠIME GLIGORA;ANAMARIJA JURKOVIÆ;FRANO ÈIRKO;HRVOJE BEZJAK;NEVIO KLARIÆ;ROBERT GROZA;LJILJANA LAMPERT;TANJA ŠIMANIÆ;RAFAELA SURINA;GORDANA BREZINŠÆAK ÐOZO;IVAN BULAJA;FRANE VUÈETIÆ;MOŽEMO! - POLITIÈKA PLATFORMA, HOÆEMO PRAVEDNO;DRAŽENKA POLOVIÆ;IVA IVŠIÆ;DOBRIŠA ADAMEC;ORJEN PETKOVIÆ;ANA ALAPIÆ;DIMITRIJE BIRAÈ;VLASTA LENDLER-ADAMEC;DUBRAVKO GOLUBIÆ;VLATKA KRIZMANIÆ;SANDA ÆAKIÆ;ZLATKO DOMLJAN;NEVENKA SUDAC-VINSKI;SNJEŽANA DRVODELIÆ;ANA MATAN;NARODNA STRANKA - REFORMISTI - REFORMISTI, PRIMORSKO GORANSKI SAVEZ - PGS, ISTARSKI DEMOKRATSKI SABOR - IDS, UNIJA KVARNERA - UNIJA, STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI - UMIROVLJENICI;ALENKA KOŠIŠA ÈIÈIN-ŠAIN;SNJEŽANA PODOBNIK;MIRELLA MLADIN;MARKO SOBOTINÈIÆ;ZINKA BRATUŠA;DUŠAN ŠTEMBERGER;ŽELJKO BEDEKOVIÆ;NATAŠA BLAŽEVIÆ STARÈEVIÆ;MARIJAN ŠTEFANKO;DAVID MAROT;INGRID KRŠULJA;SANDRO VIZLER;IVANA TRTANJ;NEDJELJKO PINEZIÆ;RADNIÈKA FRONTA - RF;ANTON GLASNOVIÆ;SANDRA KASUNIÆ;ANDREJ GEORGIEVSKI;RUŽICA KARTELO;VELIBOR VALENTA;KSENIJA BATALO;NIKOLA GVOJIÆ;JASMINKA BUIÆ;MLADEN BRAJAK;ANITA BUHIN;JOSIP IVANÈIÆ;MARIO ZAJIÈEK;IVICA ŠUSTIÆ;MIRTA MATAIJA;SOCIJALDEMOKRATI, HRVATSKI LABURISTI - STRANKA RADA - LABURISTI, DEMOKRATI;NATAŠA NOVAKOVIÆ;DAVID BREGOVAC;TOMISLAV ZRINSKI;KATARINA PLEŠA JAKOVLJEVIÆ;DALIBOR ŽILJAK;TIHANA POCHOBRADSKY;MOMIR RAJŠIÆ;TANJA JOVIÆ;LUKA PAVLOVIÆ;JURICA KLARIÆ;KRISTINA KOSTADINOVSKA;TAMARA VIDAÈEK;BOŽIDAR RAUCH;BRANKO KUKURIN;"SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, CENTAR, HRVATSKA SELJAÈKA STRANKA - HSS, ""DALIJA OREŠKOVIÆ I LJUDI S IMENOM I PREZIMENOM"" - ""DO i SIP"", GRAÐANSKO-LIBERALNI SAVEZ - GLAS";KRISTINA IKIÆ BANIÈEK;IVICA LUKANOVIÆ;SANDRA KRPAN;DALIBOR DOMITROVIÆ;BRANKA BAKŠIÆ-MITIÆ;MIRELA MIKIÆ MUHA;ZDENKO MOÈNIK;MATEJ MOSTARAC;DRAGICA MALOVIÆ;TONI ŠTIMAC;KREŠIMIR ÈULINOVIÆ;JASMINKA MOLNAR;TONI HERENDA;VOJKO OBERSNEL;UMIROVLJENICI ZAJEDNO - POLITIÈKA PLATFORMA - UMIROVLJENICI ZAJEDNO, STRANKA UMIROVLJENIKA - SU, BLOK UMIROVLJENICI ZAJEDNO - BUZ, DEMOKRATSKA STRANKA UMIROVLJENIKA - DSU;VESNA HORVAT;MILIVOJ TIÈARIÆ;BISERKA SCHMUCK;JOSIP MILINKOVIÆ;VLADIMIR MARIJAN TUDJA;MARIJA VRBANAC;IVAN JELENÈIÆ;STJEPAN TOMEÈAK;KSENIJA DRAKULIÆ;ILIJA KORDIÆ;JELENA MANDIÆ;ŽELJKO JEZDIÆ;MARIJA ANDRIŠÈAK;SNJEŽANA DOZET;Latitude;Longitude
7;VII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;DELNICE;6;BIRAÈKO MJESTO BR. 6;"ZGRADA OSNOVNE ŠKOLE ""F.K.FRANKOPANA""  BROD NA KUPI";BROD NA KUPI, KRALJA TOMISLAVA 17 A;354;186;186;171;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;6;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;59;21;0;0;0;0;1;2;9;0;0;0;1;0;0;5;0;0;0;0;0;0;1;0;0;3;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;64;3;0;1;0;0;0;0;0;0;15;0;0;0;15;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;45.4612979;14.8546388
7;VII. IZBORNA JEDINICA;8;PRIMORSKO-GORANSKA ŽUPANIJA;grad;DELNICE;7;BIRAÈKO MJESTO BR. 7;ZGRADA OSNOVNE ŠKOLE TURKE;TURKE, TURKE 19;121;62;62;60;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;22;8;0;0;2;0;0;0;6;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;1;0;0;1;0;0;11;0;0;0;0;4;2;0;0;0;0;2;0;0;0;0;0;0;0;0;45.4231261;14.7430919
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;DUGA RESA;1;BIRAÈKO MJESTO BR. 1;OŠ VLADIMIR NAZOR;JOZEFINSKA CESTA 85;732;503;497;484;13;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;1;0;0;0;0;0;0;1;7;1;0;0;0;0;0;1;0;0;0;0;0;0;1;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;13;2;0;0;1;0;0;1;0;0;0;0;0;2;175;87;0;18;6;0;2;0;0;0;0;9;1;0;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;40;19;1;0;0;1;2;0;0;1;0;0;0;1;1;43;12;0;2;0;0;2;0;0;1;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;147;14;1;3;7;4;0;44;1;6;0;0;0;0;7;8;2;0;0;0;0;0;0;0;0;0;0;0;0;1;45.4446236;15.5037084
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;DUGA RESA;2;BIRAÈKO MJESTO BR. 2;DJEÈJI VRTIÆ;TRG HRVATSKIH MUÈENIKA BB;626;418;415;410;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0;0;0;0;2;0;0;0;7;0;0;1;0;0;0;1;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;1;1;0;0;0;0;0;0;0;0;0;45;16;1;0;1;0;1;0;9;0;0;0;0;0;2;125;62;1;20;2;0;0;4;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;38;23;0;3;0;2;0;0;0;1;0;0;0;0;0;18;2;0;0;0;0;1;0;0;0;1;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;11;2;1;11;2;1;31;0;2;0;0;0;0;0;11;4;0;0;0;0;0;1;0;1;0;0;0;1;0;45.4457813;15.4983953
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;DUGA RESA;3;BIRAÈKO MJESTO BR. 3;"PROSTORIJE SPORTSKOG DRUŠTVA ""MLADOST"" NA NOGOMETNOM IGRALIŠTU U DONJEM MRZLOM POLJU";DONJE MRZLO POLJE BB;423;303;303;298;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;40;9;4;1;1;0;0;0;1;0;0;0;0;0;1;90;32;0;12;0;0;0;1;0;0;0;5;2;0;0;5;2;0;0;0;0;0;0;2;0;0;1;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;32;18;0;1;0;1;0;0;0;0;0;0;0;0;0;24;7;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;63;4;0;0;1;0;0;10;0;2;1;0;0;0;3;14;2;0;0;0;0;0;0;0;0;0;2;0;0;1;45.4607025;15.501921
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;DUGA RESA;4;BIRAÈKO MJESTO BR. 4;UDRUŽENJE UMIROVLJENIKA;JOSEFA JERUZALEMA 2;498;290;290;274;16;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;5;1;0;0;0;0;1;3;0;0;0;0;0;1;132;57;0;17;3;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;1;0;0;0;0;0;0;1;0;0;0;0;0;13;7;0;0;1;1;0;0;0;0;0;0;0;0;0;26;3;2;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;6;0;2;0;1;0;17;0;3;1;0;0;0;2;5;0;1;0;1;0;0;0;1;0;0;0;0;0;0;45.4510691;15.4997474
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;DUGA RESA;5;BIRAÈKO MJESTO BR. 5;DOM SPORTOVA;BANA JOSIPA JELAÈIÆA 41;378;258;258;245;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;12;0;2;2;0;2;0;0;0;0;0;0;0;1;88;45;0;9;1;0;0;1;2;0;1;4;0;0;0;5;3;0;0;0;0;0;0;1;0;0;0;0;0;0;5;1;0;0;0;0;0;0;3;0;0;0;0;0;0;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;16;5;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;4;0;1;3;5;0;23;0;3;0;0;1;0;3;9;0;1;0;0;1;0;0;0;0;0;0;0;0;0;45.45396359999999;15.4936298
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;DUGA RESA;6;BIRAÈKO MJESTO BR. 6;OŠ IVAN GORAN KOVAÈIÆ;BANA JOSIPA JELAÈIÆA 8;560;391;391;385;6;6;1;0;0;1;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;0;0;0;1;0;0;0;0;0;0;0;34;18;1;0;2;0;2;0;1;0;0;0;0;0;1;121;41;0;26;3;0;1;4;0;0;0;9;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;2;0;0;0;0;0;0;32;11;1;0;1;1;0;0;0;0;0;0;0;0;0;26;3;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;9;3;0;8;3;1;42;0;9;0;0;0;0;9;13;4;0;0;0;0;0;0;0;0;0;0;0;0;0;45.45320299999999;15.4956018
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;DUGA RESA;7;BIRAÈKO MJESTO BR. 7;PEKARA MUS;TRG KRALJA TOMISLAVA 1;474;305;305;292;13;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20;9;1;0;1;0;0;0;2;0;0;0;0;0;0;103;40;0;15;3;0;2;1;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19;7;0;0;0;0;0;0;0;0;0;0;0;1;0;30;4;1;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;4;1;0;18;0;1;14;0;2;0;0;0;0;5;16;6;0;0;1;0;0;1;0;0;0;0;0;0;0;45.4491313;15.496805
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;DUGA RESA;8;BIRAÈKO MJESTO BR. 8;KUÆA GAJSKI IVANA;NIKOLE TESLE 4;311;229;229;223;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;3;0;0;0;0;0;0;0;33;8;2;1;0;0;0;0;1;0;1;0;0;0;2;64;14;0;13;3;0;0;3;0;0;0;4;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;2;0;0;0;0;0;0;16;6;0;0;0;1;0;0;0;0;0;0;0;0;1;19;6;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;66;6;1;1;5;1;0;16;0;0;0;0;0;0;4;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45.44971289999999;15.4926074
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;DUGA RESA;9;BIRAÈKO MJESTO BR. 9;PROSTORIJE MO TREŠNJEVKA;TRG HRVATSKIH MUÈENIKA 17;459;310;310;303;7;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;26;12;0;0;0;0;0;1;2;0;0;0;0;0;0;101;43;0;18;2;0;0;4;1;0;0;8;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;1;0;0;0;0;0;0;28;7;0;0;2;0;0;2;0;0;0;0;0;0;0;16;6;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;5;1;2;9;2;0;20;0;5;0;0;0;0;6;9;7;0;1;0;0;1;0;0;0;0;0;0;0;0;45.4464844;15.4975623
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;DUGA RESA;10;BIRAÈKO MJESTO BR. 10;VATROGASNI DOM STARA SELA;FRANKOPANSKA BB;580;397;397;387;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;1;1;2;0;0;0;0;0;0;1;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;1;0;1;0;1;0;1;0;0;0;0;0;0;0;32;10;1;0;0;0;0;0;2;0;0;1;0;0;1;143;57;0;16;4;0;0;4;0;0;0;3;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;42;19;0;0;0;1;0;0;0;0;0;0;0;1;1;21;8;0;0;0;0;2;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;7;1;2;3;0;0;20;0;6;0;0;0;0;4;12;4;1;0;0;0;0;0;0;0;0;0;0;0;0;45.4611286;15.481378
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;DUGA RESA;11;BIRAÈKO MJESTO BR. 11;KUÆA PROTULIPAC VIDE;PETRAKOVO BRDO 22B;109;75;75;74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;1;0;1;0;1;0;0;0;0;0;0;0;0;31;7;0;3;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;2;0;0;1;0;0;6;0;2;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;45.45710709999999;15.4764998
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;DUGA RESA;12;BIRAÈKO MJESTO BR. 12;PROSTORIJE SPORTSKOG DRUŠTVA BRODAC;GORNJE MRZLO POLJE MREŽNIÈKO 101 C;504;326;326;318;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;2;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;1;0;0;0;0;0;0;2;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;40;14;0;0;1;0;0;0;1;0;0;0;0;0;4;113;50;0;13;2;0;0;2;0;0;1;10;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3;0;0;0;0;0;0;1;0;0;0;0;0;0;29;18;0;0;0;0;0;0;0;1;0;0;0;0;0;18;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;68;4;1;0;1;3;2;14;3;3;0;0;0;0;2;10;0;1;0;0;0;1;0;1;0;0;0;0;0;0;45.471577;15.4929176
7;VII. IZBORNA JEDINICA;4;KARLOVAÈKA ŽUPANIJA;grad;DUGA RESA;13;BIRAÈKO MJESTO BR. 13;PROSTORIJE MO VAROŠ;RADIÆEVA ULICA BB;774;493;493;479;14;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;2;2;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;17;1;1;2;1;1;0;0;0;0;0;0;0;0;184;92;0;34;2;0;0;3;0;0;0;5;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13;10;0;0;1;0;0;0;1;0;0;0;0;0;0;37;11;0;0;0;5;0;1;0;0;1;0;0;1;1;29;12;2;0;0;1;1;0;0;1;1;0;1;0;1;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;10;0;1;4;1;0;79;0;3;0;1;1;0;3;9;0;0;2;0;0;1;0;0;0;0;0;0;0;0;45.442621;15.5064641
